N,runtime,cp_times
933,42.18,920
934,42.188,920
935,42.24,920
936,42.201,920
937,42.28,920
938,42.273,920
939,42.276,920
940,42.321,920
941,42.34,920
942,42.369,920
943,42.386,920
944,42.448,920
945,42.51,920
946,42.472,920
947,42.548,920
948,42.522,920
949,42.529,920
950,42.603,920
951,42.622,920
952,42.636,920
953,42.62,920
954,42.688,920
955,42.661,920
956,42.728,920
957,42.712,920
958,42.726,920
959,42.748,920
960,42.777,920
961,42.759,920
962,42.819,920
963,42.838,920
964,42.879,920
965,42.873,920
966,42.931,920
967,42.923,920
968,42.951,920
969,42.979,920
970,43.03,920
971,43.068,920
972,43.056,920
973,43.081,920
974,43.064,920
975,43.146,920
976,43.17,920
977,43.2,920
978,43.244,920
979,43.223,920
980,43.286,920
981,43.297,920
982,43.293,920
983,43.285,920
984,43.374,920
985,43.378,920
986,43.427,920
987,43.444,920
988,43.492,920
989,43.451,920
990,43.477,920
991,43.541,920
992,43.549,920
993,43.53,920
994,43.539,920
995,43.578,920
996,43.586,920
997,43.611,920
998,43.642,920
999,43.849,920
1000,43.717,920
1001,43.734,920
1002,43.758,920
1003,43.8,920
1004,43.76,920
1005,43.773,920
1006,43.816,920
1007,43.852,920
1008,43.906,920
1009,43.933,920
1010,43.897,920
1011,43.995,920
1012,44.068,920
1013,44.097,920
1014,44.096,920
1015,44.13,920
1016,44.165,920
1017,44.167,920
1018,44.209,920
1019,44.225,920
1020,44.243,920
1021,44.249,920
1022,44.281,920
1023,44.305,920
1024,44.304,920
1025,44.33,920
1026,44.373,920
1027,44.354,920
1028,44.35,920
1029,44.38,920
1030,44.383,920
1031,44.453,920
1032,44.42,920
1033,44.392,920
1034,44.49,920
1035,44.526,920
1036,44.551,920
1037,44.56,920
1038,44.596,920
1039,44.618,920
1040,44.677,920
1041,44.667,920
1042,44.697,920
1043,44.694,920
1044,44.747,920
1045,44.782,920
1046,44.795,920
1047,44.846,920
1048,44.827,920
1049,44.831,920
1050,44.874,920
1051,44.86,920
1052,44.934,920
1053,44.958,920
1054,44.95,920
1055,45.02,920
1056,44.997,920
1057,45.018,920
1058,45.043,920
1059,45.08,920
1060,45.04,920
1061,45.085,920
1062,45.106,920
1063,45.134,920
1064,45.19,920
1065,45.222,920
1066,45.207,920
1067,45.211,920
1068,45.252,920
1069,45.28,920
1070,45.244,920
1071,45.284,920
1072,45.309,920
1073,45.314,920
1074,45.326,920
1075,45.367,920
1076,45.349,920
1077,45.417,920
1078,45.41,920
1079,45.396,920
1080,45.424,920
1081,45.462,920
1082,45.47,920
1083,45.523,920
1084,45.537,920
1085,45.525,920
1086,45.569,920
1087,45.642,920
1088,45.61,920
1089,45.611,920
1090,45.665,920
1091,45.687,920
1092,45.726,920
1093,45.679,920
1094,45.738,920
1095,45.765,920
1096,45.757,920
1097,45.781,920
1098,45.818,920
1099,45.808,920
1100,45.821,920
1101,45.815,920
1102,45.942,920
1103,45.934,920
1104,45.942,920
1105,45.894,920
1106,45.969,920
1107,46.004,920
1108,46.007,920
1109,46.034,920
1110,46.062,920
1111,46.149,920
1112,46.117,920
1113,46.149,920
1114,46.147,920
1115,46.231,920
1116,46.219,920
1117,46.275,920
1118,46.268,920
1119,46.24,920
1120,46.253,920
1121,46.302,920
1122,46.285,920
1123,46.35,920
1124,46.359,920
1125,46.342,920
1126,46.382,920
1127,46.417,920
1128,46.395,920
1129,46.373,920
1130,46.391,920
1131,46.454,920
1132,46.444,920
1133,46.516,920
1134,46.502,920
1135,46.527,920
1136,46.515,920
1137,46.529,920
1138,46.601,920
1139,46.608,920
1140,46.59,920
1141,46.564,920
1142,46.636,920
1143,46.705,920
1144,46.719,920
1145,46.693,920
1146,46.728,920
1147,46.728,920
1148,46.722,920
1149,46.764,920
1150,46.733,920
1151,46.79,920
1152,46.759,920
1153,46.786,920
1154,46.803,920
1155,46.885,920
1156,46.884,920
1157,46.932,920
1158,46.892,920
1159,46.888,920
1160,46.885,920
1161,46.963,920
1162,46.937,920
1163,46.983,920
1164,47.002,920
1165,47.023,920
1166,47.085,920
1167,47.097,920
1168,47.054,920
1169,47.158,920
1170,47.159,920
1171,47.145,920
1172,47.164,920
1173,47.178,920
1174,47.207,920
1175,47.245,920
1176,47.252,920
1177,47.231,920
1178,47.272,920
1179,47.24,920
1180,47.312,920
1181,47.32,920
1182,47.406,920
1183,47.394,920
1184,47.446,920
1185,47.46,920
1186,47.457,920
1187,47.437,920
1188,47.5,920
1189,47.532,920
1190,47.558,920
1191,47.535,920
1192,47.518,920
1193,47.572,920
1194,47.601,920
1195,47.601,920
1196,47.66,920
1197,47.592,920
1198,47.624,920
1199,47.621,920
1200,47.627,920
1201,47.707,920
1202,47.712,920
1203,47.732,920
1204,47.755,920
1205,47.766,920
1206,47.742,920
1207,47.836,920
1208,47.769,920
1209,47.796,920
1210,47.839,920
1211,47.942,920
1212,47.915,920
1213,47.919,920
1214,47.969,920
1215,47.992,920
1216,47.973,920
1217,48.045,920
1218,48.056,920
1219,48.226,920
1220,48.081,920
1221,48.081,920
1222,48.121,920
1223,48.13,920
1224,48.18,920
1225,48.143,920
1226,48.148,920
1227,48.174,920
1228,48.218,920
1229,48.226,920
1230,48.28,920
1231,48.276,920
1232,48.253,920
1233,48.338,920
1234,48.374,920
1235,48.38,920
1236,48.391,920
1237,48.409,920
1238,48.436,920
1239,48.467,920
1240,48.491,920
1241,48.481,920
1242,48.51,920
1243,48.546,920
1244,48.721,920
1245,48.552,920
1246,48.576,920
1247,48.605,920
1248,48.664,920
1249,48.628,920
1250,48.633,920
1251,48.715,920
1252,48.741,920
1253,48.761,920
1254,48.766,920
1255,48.783,920
1256,48.784,920
1257,48.809,920
1258,48.881,920
1259,48.9,920
1260,48.975,920
1261,49.015,920
1262,49.01,920
1263,49.046,920
1264,49.061,920
1265,49.102,920
1266,49.16,920
1267,49.146,920
1268,49.232,920
1269,49.215,920
1270,49.209,920
1271,49.259,920
1272,49.35,920
1273,49.324,920
1274,49.355,920
1275,49.385,920
1276,49.446,920
1277,49.414,920
1278,49.455,920
1279,49.472,920
1280,49.508,920
1281,49.514,920
1282,49.549,920
1283,49.569,920
1284,49.625,920
1285,49.696,920
1286,49.679,920
1287,49.691,920
1288,49.73,920
1289,49.704,920
1290,49.745,920
1291,49.811,920
1292,49.825,920
1293,49.85,920
1294,49.882,920
1295,49.96,920
1296,49.983,920
1297,50.001,920
1298,49.977,920
1299,50.023,920
1300,50.064,920
1301,50.054,920
1302,50.268,920
1303,50.106,920
1304,50.1,920
1305,50.159,920
1306,50.166,920
1307,50.166,920
1308,50.191,920
1309,50.245,920
1310,50.313,920
1311,50.348,920
1312,50.388,920
1313,50.439,920
1314,50.478,920
1315,50.503,920
1316,50.557,920
1317,50.547,920
1318,50.621,920
1319,50.619,920
1320,50.62,920
1321,50.658,920
1322,50.678,920
1323,50.706,920
1324,50.717,920
1325,50.702,920
1326,50.792,920
1327,50.81,920
1328,50.806,920
1329,50.856,920
1330,50.865,920
1331,50.93,920
1332,50.986,920
1333,50.99,920
1334,51.048,920
1335,51.045,920
1336,51.082,920
1337,51.093,920
1338,51.094,920
1339,51.129,920
1340,51.159,920
1341,51.211,920
1342,51.242,920
1343,51.281,920
1344,51.313,920
1345,51.303,920
1346,51.316,920
1347,51.392,920
1348,51.432,920
1349,51.429,920
1350,51.431,920
1351,51.501,920
1352,51.485,920
1353,51.489,920
1354,51.539,920
1355,51.545,920
1356,51.503,920
1357,51.571,920
1358,51.615,920
1359,51.58,920
1360,51.665,920
1361,51.634,920
1362,51.707,920
1363,51.698,920
1364,51.741,920
1365,51.756,920
1366,51.75,920
1367,51.808,920
1368,51.811,920
1369,51.863,920
1370,51.887,920
1371,51.874,920
1372,51.907,920
1373,51.948,920
1374,51.953,920
1375,51.998,920
1376,52.007,920
1377,51.999,920
1378,52.049,920
1379,52.037,920
1380,52.114,920
1381,52.117,920
1382,52.144,920
1383,52.173,920
1384,52.199,920
1385,52.219,920
1386,52.257,920
1387,52.312,920
1388,52.306,920
1389,52.308,920
1390,52.341,920
1391,52.353,920
1392,52.392,920
1393,52.401,920
1394,52.478,920
1395,52.451,920
1396,52.508,920
1397,52.49,920
1398,52.658,920
1399,52.612,920
1400,52.568,920
1401,52.597,920
1402,52.613,920
1403,52.628,920
1404,52.678,920
1405,52.675,920
1406,52.699,920
1407,52.709,920
1408,52.776,920
1409,52.866,920
1410,52.851,920
1411,52.889,920
1412,52.878,920
1413,52.895,920
1414,52.909,920
1415,52.935,920
1416,52.925,920
1417,52.993,920
1418,53.003,920
1419,53.031,920
1420,53.014,920
1421,53.019,920
1422,53.059,920
1423,53.115,920
1424,53.142,920
1425,53.183,920
1426,53.19,920
1427,53.186,920
1428,53.227,920
1429,53.213,920
1430,53.304,920
1431,53.301,920
1432,53.296,920
1433,53.341,920
1434,53.343,920
1435,53.56,920
1436,53.379,920
1437,53.507,920
1438,53.481,920
1439,53.494,920
1440,53.527,920
1441,53.508,920
1442,53.554,920
1443,53.581,920
1444,53.522,920
1445,53.591,920
1446,53.665,920
1447,53.68,920
1448,53.648,920
1449,53.679,920
1450,53.746,920
1451,53.696,920
1452,53.763,920
1453,53.76,920
1454,53.778,920
1455,53.803,920
1456,53.844,920
1457,53.873,920
1458,53.932,920
1459,53.895,920
1460,53.959,920
1461,53.932,920
1462,53.976,920
1463,53.997,920
1464,53.995,920
1465,54.006,920
1466,53.999,920
1467,54.042,920
1468,54.064,920
1469,54.079,920
1470,54.067,920
1471,54.118,920
1472,54.36,920
1473,54.119,920
1474,54.215,920
1475,54.169,920
1476,54.207,920
1477,54.216,920
1478,54.249,920
1479,54.304,920
1480,54.285,920
1481,54.315,920
1482,54.311,920
1483,54.356,920
1484,54.355,920
1485,54.437,920
1486,54.462,920
1487,54.521,920
1488,54.49,920
1489,54.487,920
1490,54.511,920
1491,54.572,920
1492,54.548,920
1493,54.578,920
1494,54.639,920
1495,54.637,920
1496,54.591,920
1497,54.674,920
1498,54.646,920
1499,54.623,920
1500,54.681,920
1501,54.699,920
1502,54.646,920
1503,54.695,920
1504,54.75,920
1505,54.946,920
1506,54.771,920
1507,54.793,920
1508,54.794,920
1509,54.855,920
1510,54.826,920
1511,54.816,920
1512,54.86,920
1513,54.868,920
1514,54.918,920
1515,54.96,920
1516,54.966,920
1517,54.953,920
1518,55,920
1519,55.025,920
1520,55.049,920
1521,54.989,920
1522,55.078,920
1523,55.086,920
1524,55.115,920
1525,55.128,920
1526,55.111,920
1527,55.113,920
1528,55.212,920
1529,55.22,920
1530,55.152,920
1531,55.235,920
1532,55.273,920
1533,55.28,920
1534,55.289,920
1535,55.292,920
1536,55.294,920
1537,55.333,920
1538,55.305,920
1539,55.362,920
1540,55.369,920
1541,55.365,920
1542,55.376,920
1543,55.395,920
1544,55.396,920
1545,55.428,920
1546,55.487,920
1547,55.455,920
1548,55.458,920
1549,55.513,920
1550,55.521,920
1551,55.565,920
1552,55.564,920
1553,55.587,920
1554,55.563,920
1555,55.636,920
1556,55.647,920
1557,55.641,920
1558,55.677,920
1559,55.724,920
1560,55.666,920
1561,55.722,920
1562,55.751,920
1563,55.758,920
1564,55.784,920
1565,55.749,920
1566,55.814,920
1567,55.808,920
1568,55.886,920
1569,55.819,920
1570,55.843,920
1571,55.906,920
1572,55.882,920
1573,55.936,920
1574,55.925,920
1575,55.906,920
1576,55.944,920
1577,55.924,920
1578,55.962,920
1579,55.99,920
1580,56.011,920
1581,56.013,920
1582,56.023,920
1583,55.993,920
1584,56.045,920
1585,56.043,920
1586,56.043,920
1587,56.056,920
1588,56.065,920
1589,56.114,920
1590,56.13,920
1591,56.125,920
1592,56.147,920
1593,56.192,920
1594,56.192,920
1595,56.218,920
1596,56.208,920
1597,56.247,920
1598,56.287,920
1599,56.364,920
1600,56.372,920
1601,56.361,920
1602,56.428,920
1603,56.407,920
1604,56.431,920
1605,56.46,920
1606,56.463,920
1607,56.466,920
1608,56.467,920
1609,56.519,920
1610,56.551,920
1611,56.576,920
1612,56.632,920
1613,56.62,920
1614,56.648,920
1615,56.644,920
1616,56.65,920
1617,56.689,920
1618,56.701,920
1619,56.726,920
1620,56.697,920
1621,56.752,920
1622,56.77,920
1623,56.779,920
1624,56.758,920
1625,56.807,920
1626,56.803,920
1627,56.791,920
1628,56.821,920
1629,56.898,920
1630,56.854,920
1631,56.896,920
1632,56.912,920
1633,56.908,920
1634,56.928,920
1635,57.181,920
1636,56.965,920
1637,56.967,920
1638,57.058,920
1639,57.074,920
1640,57.086,920
1641,57.094,920
1642,57.118,920
1643,57.144,920
1644,57.139,920
1645,57.22,920
1646,57.183,920
1647,57.217,920
1648,57.27,920
1649,57.252,920
1650,57.254,920
1651,57.271,920
1652,57.303,920
1653,57.339,920
1654,57.336,920
1655,57.346,920
1656,57.365,920
1657,57.384,920
1658,57.398,920
1659,57.419,920
1660,57.424,920
1661,57.423,920
1662,57.501,920
1663,57.497,920
1664,57.759,920
1665,57.585,920
1666,57.556,920
1667,57.619,920
1668,57.64,920
1669,57.657,920
1670,57.714,920
1671,57.788,920
1672,57.768,920
1673,57.797,920
1674,57.745,920
1675,57.824,920
1676,57.858,920
1677,57.879,920
1678,57.98,920
