N,runtime,cp_times
1511,32.946,1840
1512,32.957,1840
1513,32.942,1840
1514,32.974,1840
1515,32.982,1840
1516,33.022,1840
1517,32.952,1840
1518,33.006,1840
1519,33.031,1840
1520,33.038,1840
1521,33.099,1840
1522,33.047,1840
1523,33.054,1840
1524,33.07,1840
1525,33.056,1840
1526,33.066,1840
1527,33.123,1840
1528,33.095,1840
1529,33.085,1840
1530,33.097,1840
1531,33.098,1840
1532,33.128,1840
1533,33.148,1840
1534,33.174,1840
1535,33.113,1840
1536,33.159,1840
1537,33.185,1840
1538,33.187,1840
1539,33.229,1840
1540,33.238,1840
1541,33.239,1840
1542,33.243,1840
1543,33.251,1840
1544,33.289,1840
1545,33.286,1840
1546,33.312,1840
1547,33.281,1840
1548,33.303,1840
1549,33.302,1840
1550,33.333,1840
1551,33.299,1840
1552,33.316,1840
1553,33.347,1840
1554,33.322,1840
1555,33.369,1840
1556,33.406,1840
1557,33.379,1840
1558,33.444,1840
1559,33.361,1840
1560,33.418,1840
1561,33.456,1840
1562,33.437,1840
1563,33.412,1840
1564,33.461,1840
1565,33.483,1840
1566,33.442,1840
1567,33.465,1840
1568,33.47,1840
1569,33.468,1840
1570,33.463,1840
1571,33.471,1840
1572,33.523,1840
1573,33.554,1840
1574,33.558,1840
1575,33.539,1840
1576,33.582,1840
1577,33.554,1840
1578,33.577,1840
1579,33.613,1840
1580,33.599,1840
1581,33.571,1840
1582,33.628,1840
1583,33.574,1840
1584,33.582,1840
1585,33.599,1840
1586,33.598,1840
1587,33.658,1840
1588,33.635,1840
1589,33.657,1840
1590,33.653,1840
1591,33.665,1840
1592,33.691,1840
1593,33.724,1840
1594,33.73,1840
1595,33.745,1840
1596,33.7,1840
1597,33.77,1840
1598,33.717,1840
1599,33.787,1840
1600,33.805,1840
1601,33.8,1840
1602,33.79,1840
1603,33.818,1840
1604,33.804,1840
1605,33.829,1840
1606,33.799,1840
1607,33.829,1840
1608,33.894,1840
1609,33.903,1840
1610,33.856,1840
1611,33.897,1840
1612,33.951,1840
1613,33.893,1840
1614,33.892,1840
1615,33.972,1840
1616,33.974,1840
1617,33.939,1840
1618,33.995,1840
1619,33.963,1840
1620,34.026,1840
1621,34.013,1840
1622,33.982,1840
1623,34.026,1840
1624,34.052,1840
1625,34.038,1840
1626,34.051,1840
1627,34.068,1840
1628,34.088,1840
1629,34.088,1840
1630,34.034,1840
1631,34.099,1840
1632,34.117,1840
1633,34.113,1840
1634,34.089,1840
1635,34.109,1840
1636,34.153,1840
1637,34.11,1840
1638,34.193,1840
1639,34.153,1840
1640,34.147,1840
1641,34.148,1840
1642,34.186,1840
1643,34.155,1840
1644,34.2,1840
1645,34.188,1840
1646,34.188,1840
1647,34.189,1840
1648,34.216,1840
1649,34.243,1840
1650,34.229,1840
1651,34.263,1840
1652,34.264,1840
1653,34.261,1840
1654,34.272,1840
1655,34.268,1840
1656,34.293,1840
1657,34.335,1840
1658,34.277,1840
1659,34.252,1840
1660,34.31,1840
1661,34.357,1840
1662,34.301,1840
1663,34.362,1840
1664,34.338,1840
1665,34.436,1840
1666,34.363,1840
1667,34.388,1840
1668,34.377,1840
1669,34.439,1840
1670,34.391,1840
1671,34.456,1840
1672,34.464,1840
1673,34.486,1840
1674,34.463,1840
1675,34.428,1840
1676,34.488,1840
1677,34.534,1840
1678,34.516,1840
1679,34.53,1840
1680,34.484,1840
1681,34.53,1840
1682,34.553,1840
1683,34.534,1840
1684,34.625,1840
1685,34.56,1840
1686,34.607,1840
1687,34.62,1840
1688,34.657,1840
1689,34.619,1840
1690,34.644,1840
1691,34.643,1840
1692,34.586,1840
1693,34.67,1840
1694,34.673,1840
1695,34.645,1840
1696,34.655,1840
1697,34.678,1840
1698,34.679,1840
1699,34.694,1840
1700,34.743,1840
1701,34.736,1840
1702,34.738,1840
1703,34.742,1840
1704,34.752,1840
1705,34.782,1840
1706,34.792,1840
1707,34.768,1840
1708,34.766,1840
1709,34.802,1840
1710,34.777,1840
1711,34.827,1840
1712,34.82,1840
1713,34.82,1840
1714,34.854,1840
1715,34.828,1840
1716,34.874,1840
1717,34.871,1840
1718,34.904,1840
1719,34.872,1840
1720,34.965,1840
1721,34.89,1840
1722,34.932,1840
1723,34.949,1840
1724,34.933,1840
1725,34.97,1840
1726,34.939,1840
1727,34.934,1840
1728,34.989,1840
1729,34.98,1840
1730,34.967,1840
1731,34.994,1840
1732,35.006,1840
1733,35.016,1840
1734,35.037,1840
1735,35.02,1840
1736,35.005,1840
1737,35.045,1840
1738,35.023,1840
1739,35.111,1840
1740,35.077,1840
1741,35.108,1840
1742,35.136,1840
1743,35.154,1840
1744,35.152,1840
1745,35.176,1840
1746,35.165,1840
1747,35.206,1840
1748,35.211,1840
1749,35.221,1840
1750,35.196,1840
1751,35.226,1840
1752,35.184,1840
1753,35.229,1840
1754,35.241,1840
1755,35.233,1840
1756,35.286,1840
1757,35.28,1840
1758,35.314,1840
1759,35.368,1840
1760,35.396,1840
1761,35.385,1840
1762,35.397,1840
1763,35.379,1840
1764,35.394,1840
1765,35.407,1840
1766,35.484,1840
1767,35.47,1840
1768,35.461,1840
1769,35.463,1840
1770,35.429,1840
1771,35.467,1840
1772,35.453,1840
1773,35.522,1840
1774,35.488,1840
1775,35.465,1840
1776,35.568,1840
1777,35.49,1840
1778,35.514,1840
1779,35.53,1840
1780,35.519,1840
1781,35.605,1840
1782,35.522,1840
1783,35.614,1840
1784,35.625,1840
1785,35.563,1840
1786,35.545,1840
1787,35.553,1840
1788,35.565,1840
1789,35.575,1840
1790,35.575,1840
1791,35.625,1840
1792,35.596,1840
1793,35.657,1840
1794,35.666,1840
1795,35.642,1840
1796,35.677,1840
1797,35.704,1840
1798,35.73,1840
1799,35.714,1840
1800,35.687,1840
1801,35.726,1840
1802,35.698,1840
1803,35.709,1840
1804,35.787,1840
1805,35.801,1840
1806,35.727,1840
1807,35.816,1840
1808,35.781,1840
1809,35.815,1840
1810,35.775,1840
1811,35.846,1840
1812,35.812,1840
1813,35.891,1840
1814,35.895,1840
1815,35.876,1840
1816,35.917,1840
1817,35.921,1840
1818,35.912,1840
1819,35.948,1840
1820,35.93,1840
1821,35.936,1840
1822,35.962,1840
1823,35.982,1840
1824,35.975,1840
1825,36.018,1840
1826,36.014,1840
1827,36.023,1840
1828,36.04,1840
1829,36.097,1840
1830,36.08,1840
1831,36.11,1840
1832,36.093,1840
1833,36.123,1840
1834,36.164,1840
1835,36.17,1840
1836,36.161,1840
1837,36.203,1840
1838,36.152,1840
1839,36.172,1840
1840,36.191,1840
1841,36.167,1840
1842,36.259,1840
1843,36.215,1840
1844,36.22,1840
1845,36.303,1840
1846,36.258,1840
1847,36.328,1840
1848,36.264,1840
1849,36.33,1840
1850,36.341,1840
1851,36.348,1840
1852,36.362,1840
1853,36.389,1840
1854,36.446,1840
1855,36.433,1840
1856,36.433,1840
1857,36.473,1840
1858,36.488,1840
1859,36.483,1840
1860,36.491,1840
1861,36.484,1840
1862,36.504,1840
1863,36.49,1840
1864,36.492,1840
1865,36.493,1840
1866,36.491,1840
1867,36.564,1840
1868,36.552,1840
1869,36.536,1840
1870,36.585,1840
1871,36.612,1840
1872,36.615,1840
1873,36.636,1840
1874,36.625,1840
1875,36.632,1840
1876,36.667,1840
1877,36.676,1840
1878,36.612,1840
1879,36.673,1840
1880,36.6,1840
1881,36.746,1840
1882,36.67,1840
1883,36.687,1840
1884,36.704,1840
1885,36.766,1840
1886,36.767,1840
1887,36.761,1840
1888,36.763,1840
1889,36.787,1840
1890,36.866,1840
1891,36.825,1840
1892,36.784,1840
1893,36.803,1840
1894,36.85,1840
1895,36.823,1840
1896,36.828,1840
1897,36.914,1840
1898,36.905,1840
1899,36.938,1840
1900,36.911,1840
1901,36.994,1840
1902,37.001,1840
1903,36.994,1840
1904,37.063,1840
1905,37.092,1840
1906,37.152,1840
1907,37.117,1840
1908,37.116,1840
1909,37.154,1840
1910,37.141,1840
1911,37.174,1840
1912,37.142,1840
1913,37.203,1840
1914,37.182,1840
1915,37.212,1840
1916,37.206,1840
1917,37.222,1840
1918,37.219,1840
1919,37.238,1840
1920,37.254,1840
1921,37.283,1840
1922,37.244,1840
1923,37.336,1840
1924,37.279,1840
1925,37.349,1840
1926,37.347,1840
1927,37.336,1840
1928,37.35,1840
1929,37.296,1840
1930,37.33,1840
1931,37.367,1840
1932,37.353,1840
1933,37.365,1840
1934,37.353,1840
1935,37.395,1840
1936,37.436,1840
1937,37.469,1840
1938,37.483,1840
1939,37.5,1840
1940,37.489,1840
1941,37.544,1840
1942,37.547,1840
1943,37.587,1840
1944,37.619,1840
1945,37.6,1840
1946,37.607,1840
1947,37.673,1840
1948,37.685,1840
1949,37.663,1840
1950,37.772,1840
1951,37.713,1840
1952,37.801,1840
1953,37.779,1840
1954,37.765,1840
1955,37.763,1840
1956,37.821,1840
1957,37.84,1840
1958,37.839,1840
1959,37.834,1840
1960,37.881,1840
1961,37.9,1840
1962,37.939,1840
1963,37.989,1840
1964,37.983,1840
1965,37.997,1840
1966,38.013,1840
1967,38.086,1840
1968,38.123,1840
1969,38.098,1840
1970,38.101,1840
1971,38.12,1840
1972,38.128,1840
1973,38.15,1840
1974,38.184,1840
1975,38.214,1840
1976,38.228,1840
1977,38.252,1840
1978,38.245,1840
1979,38.248,1840
1980,38.292,1840
1981,38.256,1840
1982,38.316,1840
1983,38.316,1840
1984,38.326,1840
1985,38.414,1840
1986,38.394,1840
1987,38.522,1840
1988,38.485,1840
1989,38.516,1840
1990,38.538,1840
1991,38.576,1840
1992,38.582,1840
1993,38.595,1840
1994,38.662,1840
1995,39.012,1840
1996,39.025,1840
1997,39,1840
1998,39.044,1840
1999,39.025,1840
2000,39.045,1840
