N,runtime,cp_times
20,6.862
21,6.857
22,6.882
23,6.9
24,6.917
25,6.933
26,6.944
27,6.981
28,6.982
29,7.044
30,7.077
31,7.009
32,7.01
33,7.106
34,7.119
35,7.085
36,7.132
37,7.259
38,7.222
39,7.349
40,7.357
41,7.511
42,7.405
43,7.455
44,7.423
45,7.467
46,7.491
47,7.477
48,7.491
49,7.496
50,7.54
51,7.517
52,7.515
53,7.491
54,7.54
55,7.544
56,7.548
57,7.513
58,7.513
59,7.525
60,7.495
61,7.548
62,7.547
63,7.549
64,7.599
65,7.525
66,7.551
67,7.528
68,7.544
69,7.562
70,7.55
71,7.54
72,7.621
73,7.541
74,7.522
75,7.552
76,7.519
77,7.472
78,7.505
79,7.559
80,7.448
81,7.482
82,7.449
83,7.492
84,7.471
85,7.484
86,7.474
87,7.553
88,7.502
89,7.505
90,7.293
91,7.486
92,7.492
93,7.319
94,7.432
95,7.364
96,7.327
97,7.456
98,7.332
99,7.419
100,7.285
101,7.316
102,7.271
103,7.283
104,7.313
105,7.296
106,7.27
107,7.254
108,7.271
109,7.154
110,7.223
111,7.124
112,7.275
113,7.227
114,7.25
115,7.213
116,7.18
117,7.158
118,7.207
119,7.092
120,7.087
121,7.155
122,7.177
123,7.14
124,7.101
125,7.166
126,7.034
127,7.117
128,7.104
129,7.168
130,7.055
131,7.162
132,7.145
133,7.177
134,7.183
135,7.145
136,7.134
137,7.141
138,7.126
139,7.128
140,7.166
141,7.03
142,7.105
143,7.115
144,7.046
145,7.172
146,7.169
147,7.189
148,7.178
149,7.165
150,7.279
151,7.165
152,7.172
153,7.22
154,7.143
155,7.121
156,7.097
157,7.237
158,7.146
159,7.152
160,7.16
161,7.177
162,7.239
163,7.158
164,7.3
165,7.203
166,7.177
167,7.176
168,7.203
169,7.285
170,7.173
171,7.149
172,7.175
173,7.257
174,7.111
175,7.164
176,7.164
177,7.146
178,7.163
179,7.178
180,7.252
181,7.215
182,7.169
183,7.269
184,7.23
185,7.253
186,7.219
187,7.268
188,7.289
189,7.215
190,7.233
191,7.208
192,7.226
193,7.298
194,7.208
195,7.265
196,7.322
197,7.314
198,7.314
199,7.314
200,7.349
201,7.33
202,7.377
203,7.324
204,7.319
205,7.344
206,7.363
207,7.377
208,7.422
209,7.38
210,7.376
211,7.369
212,7.399
213,7.513
214,7.487
215,7.502
216,7.484
217,7.453
218,7.516
219,7.537
220,7.462
221,7.526
222,7.474
223,7.49
224,7.564
225,7.513
226,7.502
227,7.56
228,7.519
229,7.593
230,7.561
231,7.508
232,7.637
233,7.53
234,7.584
235,7.64
236,7.593
237,7.593
238,7.635
239,7.635
240,7.687
241,7.612
242,7.681
243,7.656
244,7.665
245,7.717
246,7.623
247,7.697
248,7.641
249,7.719
250,7.778
251,7.793
252,7.743
253,7.751
254,7.796
255,7.843
256,7.773
257,7.764
258,7.78
259,7.735
260,7.775
261,7.786
262,7.834
263,7.799
264,7.84
265,7.769
266,7.901
267,7.83
268,7.787
269,7.851
270,7.798
271,7.82
272,7.85
273,7.882
274,7.862
275,7.855
276,7.879
277,7.885
278,7.887
279,7.929
280,7.908
281,7.896
282,7.909
283,7.891
284,7.944
285,7.999
286,7.966
287,7.928
288,8.046
289,7.95
290,7.945
291,7.989
292,8.024
293,8.058
294,8.05
295,8.053
296,8.042
297,7.942
298,8.129
299,8.007
300,8.048
301,8.067
302,8.078
303,8.114
304,8.121
305,8.084
306,8.065
307,8.141
308,8.078
309,8.102
310,8.052
311,8.101
312,8.126
313,8.073
314,8.142
315,8.04
316,8.102
317,8.167
318,8.124
319,8.103
320,8.237
321,8.156
322,8.214
323,8.136
324,8.151
325,8.16
326,8.173
327,8.135
328,8.214
329,8.223
330,8.23
331,8.239
332,8.198
333,8.21
334,8.241
335,8.22
336,8.305
337,8.268
338,8.287
339,8.211
340,8.264
341,8.307
342,8.328
343,8.314
344,8.284
345,8.274
346,8.291
347,8.242
348,8.281
349,8.384
350,8.304
351,8.294
352,8.302
353,8.387
354,8.294
355,8.354
356,8.358
357,8.346
358,8.374
359,8.357
360,8.44
361,8.389
362,8.347
363,8.384
364,8.442
365,8.425
366,8.389
367,8.417
368,8.406
369,8.421
370,8.465
371,8.427
372,8.51
373,8.403
374,8.341
375,8.403
376,8.445
377,8.47
378,8.39
379,8.452
380,8.371
381,8.437
382,8.484
383,8.414
384,8.483
385,8.422
386,8.459
387,8.479
388,8.446
389,8.485
390,8.466
391,8.479
392,8.52
393,8.563
394,8.535
395,8.604
396,8.672
397,8.468
398,8.549
399,8.623
400,8.477
401,8.45
402,8.573
403,8.538
404,8.557
405,8.585
406,8.565
407,8.58
408,8.601
409,8.672
410,8.542
411,8.571
412,8.543
413,8.523
414,8.604
415,8.568
416,8.562
417,8.625
418,8.599
419,8.543
420,8.589
421,8.565
422,8.588
423,8.618
424,8.626
425,8.585
426,8.699
427,8.644
428,8.638
429,8.714
430,8.672
431,8.684
432,8.758
433,8.784
434,8.705
435,8.673
436,8.636
437,8.718
438,8.737
439,8.678
440,8.792
441,8.728
442,8.765
443,8.79
444,8.78
445,8.713
446,8.761
447,8.708
448,8.634
449,8.717
450,8.748
451,8.789
452,8.843
453,8.724
454,8.825
455,8.839
456,8.793
457,8.851
458,8.859
459,8.758
460,8.779
461,8.837
462,8.848
463,8.854
464,8.826
465,8.871
466,8.837
467,8.837
468,8.895
469,8.805
470,8.912
471,8.911
472,8.916
473,8.89
474,8.942
475,8.928
476,8.911
477,8.905
478,8.916
479,9.006
480,8.908
481,8.913
482,8.936
483,9.02
484,8.913
485,9.035
486,8.967
487,8.925
488,8.953
489,9.005
490,8.877
491,8.94
492,8.806
493,8.973
494,8.921
495,8.974
496,8.978
497,9.02
498,9.068
499,8.971
500,9.034
501,8.907
502,9.09
503,8.951
504,9.084
505,9.046
506,9.115
507,9.127
508,9.144
509,9.081
510,9.058
511,9.176
512,9.107
513,9.128
514,9.189
515,9.145
516,9.17
517,9.178
518,9.137
519,9.208
520,9.169
521,9.124
522,9.204
523,9.16
524,9.139
525,9.223
526,9.185
527,9.229
528,9.295
529,9.126
530,9.21
531,9.193
532,9.28
533,9.237
534,9.25
535,9.262
536,9.222
537,9.275
538,9.391
539,9.247
540,9.337
541,9.298
542,9.22
543,9.3
544,9.314
545,9.343
546,9.331
547,9.251
548,9.245
549,9.334
550,9.387
551,9.408
552,9.332
553,9.327
554,9.283
555,9.383
556,9.355
557,9.416
558,9.302
559,9.366
560,9.356
561,9.385
562,9.31
563,9.357
564,9.374
565,9.402
566,9.337
567,9.41
568,9.326
569,9.406
570,9.47
571,9.454
572,9.418
573,9.392
574,9.26
575,9.45
576,9.543
577,9.378
578,9.485
579,9.486
580,9.504
581,9.498
582,9.509
583,9.483
584,9.471
585,9.477
586,9.581
587,9.562
588,9.486
589,9.517
590,9.534
591,9.553
592,9.601
593,9.524
594,9.509
595,9.428
596,9.53
597,9.567
598,9.584
599,9.611
600,9.581
601,9.545
602,9.604
603,9.553
604,9.489
605,9.523
606,9.668
607,9.514
608,9.522
609,9.635
610,9.632
611,9.62
612,9.562
613,9.573
614,9.513
615,9.491
616,9.558
617,9.606
618,9.528
619,9.52
620,9.516
621,9.566
622,9.335
623,9.655
624,9.653
625,9.586
626,9.801
627,9.671
628,9.539
629,9.581
630,9.688
631,9.661
632,9.558
633,9.627
634,9.621
635,9.507
636,9.605
637,9.454
638,9.551
639,9.616
640,9.597
641,9.706
642,9.539
643,9.632
644,9.514
645,9.64
