N,runtime,cp_times
145,9.016,0
146,9.112,0
147,9.054,0
148,9.091,0
149,9.05,0
150,9.11,0
151,9.072,0
152,9.133,0
153,9.029,0
154,9.081,0
155,9.129,0
156,9.043,0
157,9.113,0
158,9.08,0
159,9.057,0
160,9.074,0
161,9.061,0
162,9.039,0
163,9.098,0
164,9.093,0
165,9.077,0
166,9.113,0
167,9.075,0
168,9.108,0
169,9.104,0
170,9.078,0
171,9.055,0
172,9.092,0
173,9.058,0
174,9.014,0
175,9.116,0
176,9.1,0
177,9.116,0
178,9.089,0
179,9.081,0
180,9.044,0
181,9.092,0
182,9.115,0
183,9.046,0
184,9.067,0
185,9.071,0
186,9.068,0
187,9.045,0
188,9.101,0
189,9.095,0
190,9.08,0
191,9.069,0
192,9.066,0
193,9.092,0
194,9.093,0
195,9.077,0
196,9.055,0
197,9.08,0
198,9.082,0
199,9.034,0
200,9.061,0
201,9.106,0
202,9.093,0
203,9.07,0
204,9.131,0
205,9.085,0
206,9.08,0
207,9.086,0
208,9.096,0
209,9.053,0
210,9.073,0
211,9.07,0
212,9.071,0
213,9.057,0
214,9.103,0
215,9.079,0
216,9.126,0
217,9.037,0
218,9.104,0
219,9.041,0
220,9.043,0
221,9.08,0
222,9.062,0
223,9.071,0
224,9.128,0
225,9.109,0
226,9.07,0
227,9.052,0
228,9.045,0
229,9.041,0
230,9.087,0
231,9.1,0
232,9.077,0
233,9.061,0
234,9.023,0
235,9.1,0
236,9.146,0
237,9.119,0
238,9.067,0
239,9.059,0
240,9.069,0
241,9.105,0
242,9.077,0
243,9.045,0
244,9.089,0
245,9.047,0
246,9.092,0
247,9.071,0
248,9.099,0
249,9.059,0
250,9.03,0
251,9.105,0
252,9.086,0
253,9.101,0
254,9.11,0
255,9.089,0
256,9.112,0
257,9.059,0
258,9.066,0
259,9.065,0
260,9.1,0
261,9.077,0
262,9.074,0
263,9.091,0
264,9.035,0
265,9.127,0
266,9.011,0
267,9.084,0
268,9.077,0
269,9.071,0
270,9.112,0
271,9.101,0
272,9.094,0
273,9.067,0
274,9.056,0
275,9.069,0
276,9.058,0
277,9.034,0
278,9.111,0
279,9.096,0
280,9.045,0
281,9.069,0
282,9.117,0
283,9.067,0
284,9.15,0
285,9.053,0
286,9.08,0
287,9.09,0
288,9.124,0
289,9.046,0
290,9.063,0
291,9.057,0
292,9.068,0
293,9.1,0
294,9.035,0
295,9.069,0
296,9.145,0
297,9.06,0
298,9.098,0
299,9.155,0
300,9.106,0
301,9.076,0
302,9.101,0
303,9.132,0
304,9.011,0
305,9.084,0
306,9.062,0
307,9.03,0
308,9.161,0
309,9.032,0
310,9.039,0
311,9.023,0
312,9.095,0
313,9.125,0
314,9.123,0
315,9.055,0
316,9.306,0
317,9.032,0
318,9.049,0
319,9.075,0
320,9.101,0
321,9.029,0
322,9.081,0
323,9.062,0
324,9.114,0
325,9.088,0
326,9.071,0
327,9.065,0
328,9.123,0
329,9.044,0
330,9.054,0
331,9.108,0
332,9.103,0
333,9.125,0
334,9.05,0
335,9.111,0
336,9.068,0
337,9.121,0
338,9.049,0
339,9.078,0
340,9.064,0
341,9.105,0
342,9.13,0
343,9.052,0
344,9.051,0
345,9.102,0
346,9.071,0
347,9.05,0
348,9.108,0
349,9.022,0
350,9.079,0
351,9.172,0
352,9.113,0
353,9.039,0
354,9.086,0
355,9.064,0
356,9.063,0
357,9.058,0
358,9.044,0
359,9.048,0
360,9.033,0
361,9.073,0
362,9.138,0
363,9.127,0
364,9.067,0
365,9.104,0
366,9.054,0
367,9.039,0
368,9.094,0
369,9.021,0
370,9.055,0
371,9.097,0
372,9.084,0
373,9.052,0
374,9.136,0
375,9.061,0
376,9.125,0
377,9.062,0
378,9.146,0
379,9.033,0
380,9.073,0
381,9.131,0
382,9.065,0
383,9.082,0
384,9.034,0
385,9.092,0
386,9.07,0
387,9.037,0
388,9.109,0
389,9.083,0
390,9.045,0
391,9.05,0
392,9.018,0
393,9.066,0
394,9.147,0
395,9.059,0
396,9.054,0
397,9.053,0
398,9.061,0
399,9.116,0
400,9.086,0
401,9.064,0
402,9.067,0
403,9.039,0
404,9.071,0
405,9.08,0
406,9.073,0
407,9.053,0
408,9.079,0
409,9.113,0
410,9.049,0
411,9.071,0
412,9.078,0
413,9.033,0
414,9.11,0
415,9.028,0
416,9.054,0
417,9.076,0
418,9.068,0
419,9.053,0
420,9.143,0
421,9.08,0
422,9.104,0
423,9.138,0
424,9.041,0
425,9.069,0
426,9.123,0
427,9.033,0
428,9.047,0
429,9.127,0
430,9.075,0
431,9.116,0
432,9.081,0
433,9.067,0
434,9.063,0
435,9.036,0
436,9.054,0
437,9.047,0
438,9.105,0
439,9.113,0
440,9.094,0
441,9.106,0
442,9.101,0
443,9.066,0
444,9.115,0
445,9.057,0
446,9.116,0
447,9.087,0
448,9.147,0
449,9.07,0
450,9.046,0
451,9.063,0
452,9.036,0
453,9.049,0
454,9.107,0
455,9.118,0
456,9.088,0
457,9.091,0
458,9.061,0
459,9.053,0
460,9.068,0
461,9.09,0
462,9.093,0
463,9.165,0
464,9.059,0
465,9.092,0
466,9.037,0
467,9.128,0
468,9.127,0
469,9.103,0
470,9.035,0
471,9.159,0
472,9.127,0
473,9.126,0
474,9.043,0
475,9.109,0
476,9.069,0
477,9.052,0
478,9.114,0
479,9.064,0
480,9.066,0
481,9.107,0
482,9.085,0
483,9.066,0
484,9.074,0
485,9.053,0
486,9.096,0
487,9.112,0
488,9.053,0
489,9.041,0
490,9.125,0
491,9.111,0
492,9.092,0
493,9.101,0
494,9.073,0
495,9.077,0
496,9.07,0
497,9.077,0
498,9.085,0
499,9.022,0
500,9.038,0
501,9.073,0
502,9.025,0
503,9.072,0
504,9.064,0
505,9.142,0
506,9.054,0
507,9.085,0
508,9.094,0
509,9.062,0
510,9.064,0
511,9.108,0
512,9.041,0
513,9.077,0
514,9.034,0
515,9.048,0
516,9.08,0
517,9.154,0
518,9.049,0
519,9.047,0
520,9.086,0
521,9.082,0
522,9.116,0
523,9.042,0
524,9.071,0
525,9.1,0
526,9.074,0
527,9.075,0
528,9.063,0
529,9.054,0
530,9.026,0
531,9.09,0
532,9.095,0
533,9.084,0
534,9.107,0
535,9.086,0
536,9.068,0
537,9.018,0
538,9.042,0
539,9.086,0
540,9.084,0
541,9.047,0
542,9.065,0
543,9.089,0
544,9.103,0
545,9.072,0
546,9.071,0
547,9.073,0
548,9.065,0
549,9.067,0
550,9.153,0
551,9.135,0
552,9.072,0
553,9.043,0
554,9.063,0
555,9.14,0
556,9.056,0
557,9.04,0
558,9.058,0
559,9.054,0
560,9.076,0
561,9.085,0
562,9.027,0
563,9.094,0
564,9.047,0
565,9.116,0
566,9.076,0
567,9.099,0
568,9.056,0
569,9.072,0
570,9.082,0
571,9.108,0
572,9.057,0
573,9.096,0
574,9.062,0
575,9.124,0
576,9.032,0
577,9.08,0
578,9.067,0
579,9.029,0
580,9.129,0
581,9.069,0
582,9.053,0
583,9.034,0
584,9.122,0
585,9.108,0
586,9.113,0
587,9.084,0
588,9.091,0
589,9.06,0
590,9.048,0
591,9.078,0
592,9.134,0
593,9.045,0
594,9.092,0
595,9.088,0
596,9.039,0
597,9.132,0
598,9.08,0
599,9.025,0
600,9.086,0
601,9.049,0
602,9.074,0
603,9.029,0
604,9.13,0
605,9.076,0
606,9.106,0
607,9.11,0
608,9.047,0
609,9.144,0
610,9.104,0
611,9.102,0
612,9.059,0
613,9.141,0
614,9.093,0
615,9.095,0
616,9.145,0
617,9.123,0
618,9.07,0
619,9.08,0
620,9.097,0
621,9.105,0
622,9.059,0
623,9.07,0
624,9.045,0
625,9.055,0
626,9.102,0
627,9.135,0
628,9.078,0
629,9.096,0
630,9.04,0
631,9.073,0
632,9.111,0
633,9.053,0
634,9.092,0
635,9.143,0
636,9.077,0
637,9.098,0
638,9.076,0
639,9.127,0
640,9.063,0
641,9.008,0
642,9.077,0
643,9.019,0
644,9.027,0
645,9.11,0
646,9.112,0
647,9.041,0
648,9.076,0
649,9.026,0
650,9.099,0
651,9.03,0
652,9.113,0
653,9.121,0
654,9.133,0
655,9.092,0
656,9.093,0
657,9.133,0
658,9.073,0
659,9.068,0
660,9.035,0
661,9.085,0
662,9.154,0
663,9.119,0
664,9.198,0
665,9.028,0
666,9.072,0
667,9.079,0
668,9.031,0
669,9.091,0
670,9.068,0
671,9.085,0
672,9.057,0
673,9.091,0
674,9.108,0
675,9.05,0
676,9.086,0
677,9.11,0
678,9.095,0
679,9.061,0
680,9.073,0
681,9.048,0
682,9.129,0
683,9.034,0
684,9.059,0
685,9.078,0
686,9.062,0
687,9.096,0
688,9.107,0
689,9.133,0
690,9.026,0
691,9.112,0
692,9.047,0
693,9.065,0
694,9.094,0
695,9.062,0
696,9.086,0
697,9.112,0
698,9.12,0
699,9.099,0
700,9.093,0
701,9.086,0
702,9.184,0
703,9.133,0
704,9.095,0
705,9.112,0
706,9.076,0
707,9.036,0
708,9.078,0
709,9.106,0
710,9.074,0
711,9.109,0
712,9.152,0
713,9.053,0
714,9.134,0
715,9.055,0
716,9.027,0
717,9.085,0
718,9.061,0
719,9.049,0
720,9.077,0
721,9.116,0
722,9.078,0
723,9.104,0
724,9.076,0
725,9.009,0
726,9.064,0
727,9.066,0
728,9.02,0
729,9.104,0
730,9.105,0
731,9.053,0
732,9.09,0
733,9.082,0
734,9.084,0
735,9.1,0
736,9.051,0
737,9.038,0
738,9.082,0
739,9.105,0
740,9.08,0
741,9.048,0
742,9.063,0
743,9.079,0
744,9.02,0
745,9.067,0
746,9.035,0
747,9.068,0
748,9.083,0
749,9.078,0
750,9.079,0
751,9.073,0
752,9.145,0
753,9.032,0
754,9.102,0
755,9.097,0
756,9.091,0
757,9.135,0
758,9.023,0
759,9.038,0
760,9.036,0
761,9.091,0
762,9.053,0
763,9.122,0
764,9.143,0
765,9.076,0
766,9.108,0
767,9.099,0
768,9.132,0
769,9.08,0
770,9.02,0
771,9.035,0
772,9.063,0
773,9.088,0
774,9.12,0
775,9.069,0
776,9.127,0
777,9.042,0
778,9.011,0
779,9.097,0
780,9.034,0
781,9.107,0
782,9.102,0
783,9.078,0
784,9.073,0
785,9.11,0
786,9.075,0
787,9.134,0
788,9.063,0
789,9.058,0
790,9.034,0
791,9.044,0
792,9.059,0
793,9.08,0
794,9.071,0
795,9.065,0
796,9.056,0
797,9.106,0
798,9.052,0
799,9.068,0
800,9.106,0
801,9.073,0
802,9.073,0
803,9.081,0
804,9.102,0
805,9.124,0
806,9.044,0
807,9.011,0
808,9.066,0
809,9.01,0
810,9.096,0
811,9.121,0
812,9.028,0
813,9.048,0
814,9.032,0
815,9.126,0
816,9.115,0
817,9.116,0
818,9.091,0
819,9.093,0
820,9.023,0
821,9.054,0
822,9.076,0
823,9.086,0
824,9.017,0
825,9.103,0
826,9.102,0
827,9.113,0
828,9.144,0
829,9.067,0
830,9.057,0
831,9.113,0
832,9.054,0
833,9.109,0
834,9.093,0
835,9.124,0
836,9.051,0
837,9.075,0
838,9.061,0
839,9.064,0
840,9.1,0
841,9.008,0
842,9.081,0
843,9.067,0
844,9.106,0
845,9.074,0
846,9.096,0
847,9.098,0
848,9.104,0
849,9.108,0
850,9.134,0
851,9.087,0
852,9.07,0
853,9.094,0
854,9.088,0
855,8.997,0
856,9.068,0
857,9.04,0
858,9.087,0
859,9.113,0
860,9.144,0
861,9.071,0
862,9.05,0
863,9.137,0
864,9.103,0
865,9.092,0
866,9.096,0
867,9.06,0
868,9.079,0
869,9.08,0
870,9.136,0
871,9.147,0
872,9.129,0
873,9.079,0
874,9.053,0
875,9.119,0
876,9.073,0
877,9.083,0
878,9.067,0
879,9.109,0
880,9.102,0
881,9.093,0
882,9.077,0
883,9.032,0
884,9.101,0
885,9.124,0
886,9.068,0
887,9.05,0
888,9.068,0
889,9.166,0
890,9.148,0
891,9.108,0
892,9.123,0
893,9.132,0
894,9.061,0
895,9.057,0
896,9.08,0
897,9.175,0
898,9.021,0
899,9.11,0
900,9.079,0
901,9.119,0
902,9.099,0
903,9.03,0
904,9.031,0
905,9.074,0
906,9.069,0
907,9.094,0
908,9.086,0
909,9.066,0
910,9.101,0
911,9.076,0
912,9.087,0
913,9.086,0
914,9.258,0
915,9.099,0
916,9.101,0
917,9.031,0
918,9.099,0
919,9.049,0
920,9.097,0
921,9.034,0
922,9.086,0
923,9.074,0
924,9.083,0
925,9.097,0
926,9.115,0
927,8.997,0
928,9.109,0
929,9.101,0
930,9.049,0
931,9.086,0
932,9.062,0
933,9.084,0
934,9.067,0
935,9.035,0
936,9.101,0
937,9.034,0
938,9.08,0
939,9.072,0
940,9.074,0
941,9.058,0
942,9.063,0
943,9.136,0
944,9.078,0
945,9.075,0
946,9.077,0
947,9.077,0
948,9.052,0
949,9.136,0
950,9.108,0
951,9.106,0
952,9.018,0
953,9.061,0
954,9.09,0
955,9.099,0
956,9.014,0
957,9.035,0
958,9.054,0
959,9.115,0
960,9.036,0
961,9.101,0
962,9.049,0
963,9.064,0
964,9.101,0
965,9.09,0
966,9.099,0
967,9.12,0
968,9.077,0
969,9.107,0
970,9.064,0
971,9.095,0
972,9.034,0
973,9.107,0
974,9.091,0
975,9.071,0
976,9.127,0
977,9.158,0
978,9.044,0
979,9.142,0
980,9.081,0
981,9.173,0
982,9.1,0
983,9.073,0
984,9.044,0
985,9.086,0
986,9.074,0
987,9.039,0
988,9.073,0
989,9.087,0
990,9.114,0
991,9.086,0
992,9.062,0
993,9.097,0
994,9.053,0
995,9.068,0
996,9.148,0
997,9.105,0
998,9.076,0
999,9.048,0
1000,9.077,0
1001,9.03,0
1002,9.074,0
1003,9.079,0
1004,9.059,0
1005,9.099,0
1006,9.039,0
1007,9.08,0
1008,9.094,0
1009,9.036,0
1010,9.035,0
1011,9.098,0
1012,9.044,0
1013,9.028,0
1014,9.109,0
1015,9.133,0
1016,9.034,0
1017,9.095,0
1018,9.067,0
1019,9.084,0
1020,9.061,0
1021,9.09,0
1022,9.06,0
1023,9.081,0
1024,9.052,0
1025,9.105,0
1026,9.025,0
1027,9.035,0
1028,9.121,0
1029,9.113,0
1030,9.083,0
1031,9.042,0
1032,9.049,0
1033,9.111,0
1034,9.042,0
1035,9.077,0
1036,9.092,0
1037,9.081,0
1038,9.085,0
1039,9.092,0
1040,9.062,0
1041,9.051,0
1042,9.101,0
1043,9.063,0
1044,9.076,0
1045,9.064,0
1046,9.056,0
1047,9.091,0
1048,9.021,0
1049,9.075,0
1050,9.091,0
1051,9.127,0
1052,9.068,0
1053,9.12,0
1054,9.059,0
1055,9.064,0
1056,9.059,0
1057,9.071,0
1058,9.081,0
1059,9.063,0
1060,9.103,0
1061,9.048,0
1062,9.085,0
1063,9.071,0
1064,9.06,0
1065,9.06,0
1066,9.078,0
1067,9.086,0
1068,9.091,0
1069,9.078,0
1070,9.086,0
1071,9.094,0
1072,9.082,0
1073,9.13,0
1074,9.055,0
1075,9.043,0
1076,9.131,0
1077,9.117,0
1078,9.037,0
1079,9.088,0
1080,9.046,0
1081,9.03,0
1082,9.079,0
1083,9.068,0
1084,9.109,0
1085,9.066,0
1086,9.016,0
1087,9.098,0
1088,9.053,0
1089,9.105,0
1090,9.121,0
1091,9.092,0
1092,9.099,0
1093,9.064,0
1094,9.064,0
1095,9.036,0
1096,9.06,0
1097,9.072,0
1098,9.112,0
1099,9.075,0
1100,9.079,0
1101,9.085,0
1102,9.055,0
1103,9.079,0
1104,9.09,0
1105,9.062,0
1106,9.022,0
1107,9.068,0
1108,9.045,0
1109,9.077,0
1110,9.093,0
1111,9.068,0
1112,9.061,0
1113,9.072,0
1114,9.108,0
1115,9.07,0
1116,9.068,0
1117,9.06,0
1118,9.07,0
1119,9.079,0
1120,9.056,0
1121,9.126,0
1122,9.1,0
1123,9.065,0
1124,9.051,0
1125,9.01,0
1126,9.267,0
1127,9.077,0
1128,9.059,0
1129,9.085,0
1130,9.071,0
1131,9.141,0
1132,9.122,0
1133,9.076,0
1134,9.085,0
1135,9.107,0
1136,9.079,0
1137,9.055,0
1138,9.099,0
1139,9.075,0
1140,9.111,0
1141,9.047,0
1142,9.057,0
1143,9.086,0
1144,9.068,0
1145,9.069,0
1146,9.076,0
1147,9.134,0
1148,9.041,0
1149,9.065,0
1150,9.058,0
1151,9.053,0
1152,9.036,0
1153,9.036,0
1154,9.091,0
1155,9.095,0
1156,9.139,0
1157,9.101,0
1158,9.1,0
1159,9.034,0
1160,9.111,0
1161,9.111,0
1162,9.123,0
1163,9.046,0
1164,9.076,0
1165,9.08,0
1166,9.057,0
1167,9.076,0
1168,9.121,0
1169,9.08,0
1170,9.074,0
1171,9.106,0
1172,9.076,0
1173,9.121,0
1174,9.032,0
1175,9.023,0
1176,9.05,0
1177,9.075,0
1178,9.084,0
1179,9.106,0
1180,9.076,0
1181,9.072,0
1182,9.086,0
1183,9.099,0
1184,9.115,0
1185,9.063,0
1186,9.071,0
1187,9.093,0
1188,9.064,0
1189,9.035,0
1190,9.05,0
1191,9.12,0
1192,9.088,0
1193,9.05,0
1194,9.064,0
1195,9.075,0
1196,9.06,0
1197,9.069,0
1198,9.061,0
1199,9.112,0
1200,9.031,0
1201,9.065,0
1202,9.152,0
1203,9.094,0
1204,9.104,0
1205,9.04,0
1206,9.054,0
1207,9.059,0
1208,9.097,0
1209,9.083,0
1210,9.109,0
1211,9.042,0
1212,9.107,0
1213,9.075,0
1214,9.083,0
1215,9.114,0
1216,9.055,0
1217,9.108,0
1218,9.084,0
1219,9.105,0
1220,9.108,0
1221,9.039,0
1222,9.106,0
1223,9.058,0
1224,9.025,0
1225,9.098,0
1226,9.085,0
1227,9.109,0
1228,9.083,0
1229,9.066,0
1230,9.059,0
1231,9.081,0
1232,9.039,0
1233,9.096,0
1234,9.089,0
1235,9.018,0
1236,9.092,0
1237,9.038,0
1238,9.113,0
1239,9.134,0
1240,9.129,0
1241,9.085,0
1242,9.101,0
1243,9.12,0
1244,9.012,0
1245,9.047,0
1246,9.014,0
1247,9.087,0
1248,9.118,0
1249,9.071,0
1250,9.166,0
1251,9.084,0
1252,9.053,0
1253,9.09,0
1254,9.063,0
1255,9.074,0
1256,9.048,0
1257,9.076,0
1258,9.078,0
1259,9.054,0
1260,9.039,0
1261,9.08,0
1262,9.03,0
1263,9.063,0
1264,9.032,0
1265,9.09,0
1266,9.094,0
1267,9.07,0
1268,9.047,0
1269,9.089,0
1270,9.04,0
1271,9.093,0
1272,9.158,0
1273,9.048,0
1274,9.11,0
1275,9.004,0
1276,9.112,0
1277,9.072,0
1278,9.027,0
1279,9.067,0
1280,9.064,0
1281,9.143,0
1282,9.095,0
1283,9.09,0
1284,9.113,0
1285,9.058,0
1286,9.061,0
1287,9.056,0
1288,9.064,0
1289,9.124,0
1290,9.048,0
1291,9.047,0
1292,9.1,0
1293,9.066,0
1294,9.06,0
1295,9.044,0
1296,8.995,0
1297,9.057,0
1298,9.063,0
1299,9.048,0
1300,9.068,0
1301,9.107,0
1302,9.06,0
1303,9.095,0
1304,9.045,0
1305,9.043,0
1306,9.106,0
1307,9.125,0
1308,9.027,0
1309,9.031,0
1310,9.131,0
1311,9.074,0
1312,9.091,0
1313,9.012,0
1314,9.054,0
1315,9.085,0
1316,9.113,0
1317,9.146,0
1318,9.119,0
1319,9.131,0
1320,9.065,0
1321,9.056,0
1322,9.058,0
1323,9.084,0
1324,9.045,0
1325,9.031,0
1326,9.077,0
1327,9.074,0
1328,9.077,0
1329,9.042,0
1330,9.067,0
1331,9.05,0
1332,9.073,0
1333,9.073,0
1334,9.07,0
1335,9.087,0
1336,9.057,0
1337,9.043,0
1338,9.097,0
1339,9.022,0
1340,9.08,0
1341,9.071,0
1342,9.055,0
1343,9.049,0
1344,9.059,0
1345,9.027,0
1346,9.056,0
1347,9.126,0
1348,9.045,0
1349,9.091,0
1350,9.054,0
1351,9.078,0
1352,9.044,0
1353,9.085,0
1354,9.14,0
1355,9.072,0
1356,9.083,0
1357,9.056,0
1358,9.071,0
1359,9.044,0
1360,9.062,0
1361,9.068,0
1362,9.069,0
1363,9.045,0
1364,9.096,0
1365,9.072,0
1366,9.025,0
1367,9.04,0
1368,9.111,0
1369,9.104,0
1370,9.042,0
1371,9.028,0
1372,9.042,0
1373,9.072,0
1374,9.04,0
1375,9.054,0
1376,9.263,0
1377,9.078,0
1378,9.083,0
1379,9.032,0
1380,9.14,0
1381,9.106,0
1382,9.042,0
1383,9.065,0
1384,9.072,0
1385,9.126,0
1386,9.075,0
1387,9.08,0
1388,9.066,0
1389,9.07,0
1390,9.083,0
1391,9.133,0
1392,9.032,0
1393,9.065,0
1394,9.051,0
1395,9.073,0
1396,9.066,0
1397,9.052,0
1398,9.057,0
1399,9.057,0
1400,9.097,0
1401,9.069,0
1402,9.077,0
1403,9.037,0
1404,9.042,0
1405,9.057,0
1406,9.053,0
1407,9.05,0
1408,9.031,0
1409,9.104,0
1410,9.029,0
1411,9.074,0
1412,9.042,0
1413,9.141,0
1414,9.088,0
1415,9.042,0
1416,9.144,0
1417,9.067,0
1418,9.068,0
1419,9.056,0
1420,9.021,0
1421,9.062,0
1422,9.055,0
1423,9.072,0
1424,9.08,0
1425,9.079,0
1426,9.038,0
1427,9.04,0
1428,9.064,0
1429,9.06,0
1430,9.05,0
1431,9.032,0
1432,9.084,0
1433,9.086,0
1434,9.042,0
1435,9.089,0
1436,9.092,0
1437,9.103,0
1438,9.139,0
1439,9.032,0
1440,9.049,0
1441,9.075,0
1442,9.049,0
1443,9.115,0
1444,9.088,0
1445,9.123,0
1446,9.03,0
1447,9.076,0
1448,9.094,0
1449,9.097,0
1450,8.998,0
1451,9.071,0
1452,9.107,0
1453,9.054,0
1454,9.066,0
1455,9.076,0
1456,9.062,0
1457,9.059,0
1458,9.048,0
1459,9.064,0
1460,9.075,0
1461,9.107,0
1462,9.061,0
1463,9.061,0
1464,9.052,0
1465,9.078,0
1466,9.068,0
1467,9.066,0
1468,9.037,0
1469,9.107,0
1470,9.048,0
1471,9.091,0
1472,9.075,0
1473,9.072,0
1474,9.058,0
1475,9.029,0
1476,9.025,0
1477,9.038,0
1478,9.128,0
1479,9.091,0
1480,9.123,0
1481,9.083,0
1482,9.079,0
1483,9.049,0
1484,9.058,0
1485,9.074,0
1486,9.067,0
1487,9.089,0
1488,9.061,0
1489,9.02,0
1490,9.057,0
1491,9.061,0
1492,9.062,0
1493,9.048,0
1494,9.113,0
1495,9.076,0
1496,9.115,0
1497,9.076,0
1498,9.025,0
1499,9.185,0
1500,9.033,0
1501,9.08,0
1502,9.052,0
1503,9.043,0
1504,9.072,0
1505,9.105,0
1506,9.05,0
1507,9.125,0
1508,9.025,0
1509,9.009,0
1510,9.106,0
1511,9.067,0
1512,9.039,0
1513,9.024,0
1514,9.082,0
1515,9.043,0
1516,9.051,0
1517,9.034,0
1518,9.051,0
1519,9.043,0
1520,9.084,0
1521,9.163,0
1522,9.06,0
1523,9.096,0
1524,9.031,0
1525,9.086,0
1526,9.057,0
1527,9.121,0
1528,9.022,0
1529,9.064,0
1530,9.117,0
1531,9.093,0
1532,9.146,0
1533,9.146,0
1534,9.048,0
1535,9.05,0
1536,9.08,0
1537,9.053,0
1538,9.074,0
1539,9.106,0
1540,9.122,0
1541,9.056,0
1542,9.047,0
1543,9.034,0
1544,9.1,0
1545,9.092,0
1546,9.058,0
1547,9.067,0
1548,9.024,0
1549,9.11,0
1550,9.144,0
1551,9.085,0
1552,9.079,0
1553,9.098,0
1554,9.075,0
1555,9.027,0
1556,9.113,0
1557,9.061,0
1558,9.07,0
1559,9.062,0
1560,9.066,0
1561,9.087,0
1562,9.112,0
1563,9.073,0
1564,9.109,0
1565,9.033,0
1566,9.061,0
1567,9.102,0
1568,9.077,0
1569,9.023,0
1570,9.054,0
1571,9.065,0
1572,9.096,0
1573,9.012,0
1574,9.119,0
1575,9.064,0
1576,9.071,0
1577,9.048,0
1578,9.09,0
1579,9.074,0
1580,9.018,0
1581,9.048,0
1582,9.049,0
1583,9.145,0
1584,9.082,0
1585,9.077,0
1586,9.074,0
1587,9.038,0
1588,9.071,0
1589,9.044,0
1590,9.094,0
1591,9.054,0
1592,9.053,0
1593,9.067,0
1594,9.049,0
1595,9.068,0
1596,9.08,0
1597,9.152,0
1598,9.153,0
1599,9.11,0
1600,9.093,0
1601,9.069,0
1602,9.077,0
1603,9.134,0
1604,9.076,0
1605,9.077,0
1606,9.086,0
1607,9.006,0
1608,9.092,0
1609,9.05,0
1610,9.071,0
1611,9.055,0
1612,9.062,0
1613,9.013,0
1614,9.186,0
1615,9.068,0
1616,9.066,0
1617,9.145,0
1618,9.079,0
1619,9.064,0
1620,9.11,0
1621,9.072,0
1622,9.076,0
1623,9.07,0
1624,9.068,0
1625,9.109,0
1626,9.1,0
1627,9.105,0
1628,9.13,0
1629,9.094,0
1630,9.154,0
1631,9.055,0
1632,9.068,0
1633,9.05,0
1634,9.167,0
1635,9.042,0
1636,9.062,0
1637,9.03,0
1638,9.047,0
1639,9.133,0
1640,9.037,0
1641,9.077,0
1642,9.049,0
1643,9.035,0
1644,9.085,0
1645,9.047,0
1646,9.08,0
1647,9.271,0
1648,9.064,0
1649,9.038,0
1650,9.047,0
1651,9.06,0
1652,9.099,0
1653,9.072,0
1654,9.06,0
1655,9.116,0
1656,9.085,0
1657,9.063,0
1658,9.11,0
1659,9.126,0
1660,9.03,0
1661,9.074,0
1662,9.06,0
1663,9.053,0
1664,9.054,0
1665,9.06,0
1666,9.067,0
1667,9.057,0
1668,9.07,0
1669,9.045,0
1670,9.051,0
1671,9.089,0
1672,9.09,0
1673,9.055,0
1674,9.023,0
1675,9.102,0
1676,9.078,0
1677,9.07,0
1678,9.042,0
1679,9.111,0
1680,9.034,0
